word,translation,tag
rhythmical,"a. 有韵律的, 有节奏的\n[医] 节律的",toefl
ribbon,"n. 缎带, 色带, 带状物\nvt. 用丝带装饰, 把...撕成条状\nvi. 形成带状\n[计] 带状条, 格式栏",toefl
rid,"vt. 免除, 以...清除, 使获自由, 使摆脱\n[法] 免除, 清除, 摆脱",toefl
riddle,"n. 谜, 谜语, 粗筛\nvt. 解谜, 给...出谜, 筛, 寻根究底地检验, 充满于\nvi. 出谜",toefl
ridge,"n. 脊, 山脊, 山脉\n[医] 嵴, 脊, 棱线",toefl
ridicule,"n. 嘲笑, 愚弄, 笑柄\nvt. 嘲笑, 嘲弄, 愚弄",toefl
ridiculous,"a. 荒谬的, 可笑的",toefl
rifle,"n. 来复枪, 步枪\nvt. 用步枪射击, 抢夺\nvi. (抱有不良意图)迅速翻查",toefl
rift,"n. 裂口, 空隙\nvi. 裂开\nvt. 使分开, 使割开",toefl
rigid,"a. 坚硬的, 刚性的, 严格的, 精密的, 刻板的",toefl
rigidity,"n. 坚硬, 僵化, 坚硬, 刚性, 刚度\n[化] 刚度系数",toefl
rigor,"n. 严格, 严厉, 苛刻, 严酷, 严密, 精确\n[医] 寒战, 强直, 僵硬",toefl
rigorous,"a. 严厉的, 严酷的, 严格的, 苛刻的, 严密的, 精确的",toefl
rim,"n. 边, 轮缘, 框\nvt. 镶边, 为...装边\nvi. 形成边缘",toefl
ring,"n. 环, 环形物, 拳击场, 戒指, 角逐, 小集团, 铃声, 钟声, 声调\nvt. 包围, 套住, 按铃, 敲钟\nvi. 成环形, 响, 鸣, 按铃, 敲钟, 回响",toefl
rinse,"n. 清洗, 染发, 染发剂\nvt. 以清水冲洗, 漱, 漂清\nvi. 被漂净",toefl
riot,"n. 暴动, 喧闹, 放纵\nvi. 发动, 暴动, 纵情, 放荡\nvt. 浪费, 挥霍",toefl
rip,"n. 裂痕, 破绽, 拉裂, 浪子, 巨浪\nvi. 被拉开, 裂开, 猛冲\nvt. 撕, 扯, 劈",toefl
ripe,"a. 成熟的, 熟练的, 成年的\n[医] 成熟的",toefl
ripen,vt. 使成熟\nvi. 成熟,toefl
risk,"n. 冒险, 危险, 保险额\nvt. 冒...的危险, 冒险干",toefl
risky,a. 危险的,toefl
rite,"n. 仪式, 典礼, 惯例, 礼拜式",toefl
ritual,"n. 仪式, 典礼, 宗教仪式\na. 仪式的, 依仪式进行的",toefl
rival,"n. 对手, 竞争者\na. 竞争的",toefl
rivalry,"n. 竞争, 对抗\n[医] 拮抗",toefl
roam,"v. 漫游, 闲逛, 徜徉\nn. 漫步, 漫游",toefl
roar,"n. 吼, 咆哮, 轰鸣\nvi. 吼, 大声说出, 叫喊, 喧闹\nvt. 呼喊, 使轰鸣",toefl
roast,"n. 烤肉, 烘烤, 嘲笑\na. 烘烤的, 烤过的\nvt. 烤, 炙, 烘焙, 嘲笑\nvi. 烤, 炙, 烘焙",toefl
robust,"a. 健康的, 强健的, 要用力气的, 坚定的, 粗野的\n[计] 健壮性",toefl
rocky,"a. 岩石的, 多石的, 像岩石的, 无情的, 摇动的, 摇晃的",toefl
rod,"n. 竿, 笞鞭, 小枝\n[化] 棒",toefl
rodent,"a. 咬的, 啮齿类的\nn. 啮齿动物",toefl
roe,"n. 狍, 鱼子, 鱼卵\n[医] 鱼卵, 牝鹿",toefl
role,"n. 角色, 职责, 任务\n[医] 作用, 功用",toefl
roll,"n. 卷, 滚动, 名单, 案卷, 压路机\nvi. 滚, 滚动, 飘流, 起伏, 卷, 绕\nvt. 使滚动, 卷, 绕",toefl
romance,"n. 冒险故事, 浪漫史, 传奇文学\nvi. 写传奇, 作空想, 虚构",toefl
roof,"n. 屋顶, 室顶\nvt. 给...盖屋顶, 遮蔽",toefl
roost,"n. 栖木, 休息所, 群栖的禽鸟\nvi. 栖息, 安歇\nvt. 使栖息",toefl
rooster,"n. 公鸡, 栖息的鸟\n[机] 炉篦",toefl
rope,"n. 绳, 索, 粗绳, 绞索, 决窍\nvt. 捆, 缚, 绑, 圈起, 以绳将...系住\nvi. 拧成绳状",toefl
rot,"n. 腐烂, 腐蚀, 败坏\nvi. 腐烂, 烂, 堕落, 憔悴\nvt. 使腐烂, 使腐朽, 使堕落",toefl
rotate,"a. 辐状的\nvt. 使旋转, 使转动, 使轮流\nvi. 旋转, 循环\n[计] 旋转",toefl
rotation,"n. 旋转, 循环, 轮流\n[计] 旋转",toefl
rote,"n. 机械性的背诵, 死记硬背",toefl
rotten,"a. 腐烂的, 恶臭的, 堕落的, 风化的, 虚弱的\n[经] 腐烂的, 堕落的",toefl
rough,"n. 粗糙的东西, 毛坯, 未加工品, 梗概, 草图, 暴徒, 艰难\na. 粗糙的, 粗暴的, 蓬乱的, 草率的, 大致的, 简陋的, 暴风雨的, 艰难的\nvt. 使粗糙, 使不平, 使蓬乱, 粗制, 草拟, 粗暴对待, 对...动粗\nvi. 变粗糙\nadv. 粗糙地, 粗暴地",toefl
roughly,"adv. 概略地, 粗糙地, 粗暴地",toefl
rounded,"a. 圆形的, 滚圆的, 完整的, 圆润的",toefl
routine,"n. 常规, 日常工作, 惯例, 例行公事\na. 日常的, 常规的\n[计] 例程",toefl
routinely,"adv. 日常, 乏味, 常规, 例行",toefl
row,"n. 排, 行, 街道, 划船, 吵闹\nvt. 使成排, 划, 划船, 参加(赛船), 痛骂\nvi. 划船, 划动, 争吵\n[计] 行",toefl
rub,"n. 摩擦, 困难, 障碍, 磨损处\nvt. 擦, 搓, 摩擦, 惹怒\nvi. 摩擦, 擦破",toefl
rubbery,"a. 橡胶似的, 有弹力的",toefl
rubbish,"n. 废物, 垃圾, 胡说",toefl
rubble,"n. 粗石, 碎砖, 粗石堆",toefl
rudimentary,"a. 基本的, 起码的, 初步的, 发展不完全的, 残留的, 退化的\n[医] 原基的, 未成熟的; 残遗的, 已退化的",toefl
ruffian,"n. 恶棍, 无赖\na. 凶恶的, 残忍的, 残暴的",toefl
ruffle,"n. 皱褶, 波纹, 生气, 混乱\nvt. 弄皱, 触怒, 洗(牌), 连续轻擂(鼓)\nvi. 起皱, 发脾气, 连续轻擂",toefl
rugged,"a. 高低不平的, 崎岖的, 粗糙的",toefl
ruin,"n. 毁灭, 推翻, 废墟\nvi. 毁灭, 衰败, 破坏, 破产, 堕落\nvt. 使毁灭, 毁坏, 使破产",toefl
ruinous,"a. 破坏性的, 招致毁灭的",toefl
ruins,"n. 虚墟, 遗迹",toefl
rule,"n. 规则, 统治, 控制, 支配, 规律, 标准, 章程, 破折号, 铅线\nvt. 规定, 统治, 管理, 控制, 支配, 裁决\nvi. 统治, 管辖, 裁定\n[计] 规则, 水线",toefl
rumble,"n. 隆隆声, 辘辘声\nvi. 发隆隆声, 辘辘响\nvt. 使隆隆响, 低沉地说",toefl
ruminate,"v. 反刍, 沉思",toefl
rumor,"n. 谣言, 传闻\nvt. 谣传",toefl
runoff,"n. 径流(量), 决赛, 决定性竞选",toefl
rupture,"n. 破裂, 断裂, 裂开, 决裂, 不和\nv. (使)破裂",toefl
rural,"a. 乡下的, 田园的, 乡村风味的\n[法] 农村的, 乡村的, 有关农业的",toefl
rush,"n. 匆促, 冲进, 急流, 灯心草\nvi. 冲, 奔, 闯, 赶紧, 匆促行事, 涌现\nvt. 使冲, 匆忙地做, 突袭, 飞跃, 用灯心草做\na. 紧急的",toefl
rust,"n. 锈, 生锈, 衰退\nvi. 生锈, 衰退\nvt. 使生锈, 腐蚀",toefl
rustic,"n. 乡下人, 乡巴佬\na. 乡村的, 纯朴的, 手工粗糙的",toefl
rustproof,"a. 不锈的\n[机] 不锈, 防锈的",toefl
rusty,"a. 生锈的, 腐蚀的, 生疏的, 顽固的, 腐烂的\n[医] 锈色的",toefl
ruthless,"a. 无情的, 残忍的, 毫不留情的, 彻底的\n[法] 无情的, 残忍的",toefl
saber,"n. 军刀, 骑兵\nvt. 用马刀砍",toefl
sac,"n. 囊, 液囊, (美)战略空军司令部\n[医] 囊, 袋",toefl
sack,"n. 麻布袋, 洗劫\nvt. 把...装入袋, 洗劫",toefl
sacred,"a. 神圣的, 献给上帝的, 庄严的, 祭祀的\n[法] 神圣的, 不可侵犯的",toefl
saddle,"n. 鞍, 马鞍, 车座, 鞍状物\nvt. 装以马鞍, 使负担\nvi. 跨上马鞍",toefl
saga,"n. 传说, 英雄传奇, 冒险故事",toefl
sagacious,"a. 睿智的, 聪明的, 贤明的, 伶俐的",toefl
sail,"n. 帆, 篷, 帆船, 航程, 帆状物\nvi. 航行, 启航, 张帆而行\nvt. 航行于, 驾船",toefl
sake,"n. 目的, 缘故, 理由",toefl
sale,"n. 出售, 卖, 拍卖, 销售额, 廉价出售\n[经] 卖, 出售; 销售(货)",toefl
salient,"a. 显著的, 突出的, 跳跃的\nn. 凸角, 突出部分",toefl
saline,"a. 盐的, 苦涩的, 由碱金属(或含镁之盐类)组成的\nn. 盐湖, 盐田, 碱盐泻药, 生理盐水",toefl
salinity,"n. 盐性, 盐度\n[化] 盐度",toefl
saliva,"n. 唾液, 唾沫, 涎\n[医] 涎, 唾液",toefl
sallow,"a. 灰黄色的, 土色的, 气色不好的\nv. (使)成土色\nn. 黄华柳, 黄华柳细枝",toefl
saltiness,n. 咸性,toefl
salutary,"a. 有益的, 有用的, 有益健康的\n[医] 适于健康的",toefl
salvage,"n. 海上救助, 抢救, 打捞, 抢救出来的财物\nvt. 海上救助, 抢救, 打捞, 营救\n[计] 文件恢复程序",toefl
sample,"n. 样品, 范例, 样本\nvt. 抽样, 尝试\n[计] 示例, 字样",toefl
sanctimonious,"a. 假装圣洁的, 假装虔诚的, 假装诚实的",toefl
sanction,"n. 核准, 制裁, 处罚, 约束力\nvt. 制定制裁规则, 认可, 核准, 同意",toefl
sanctuary,"n. 圣所(指教堂、寺院等), 耶路撒冷的神殿, 避难所\n[法] 庇护所, 避难所, 教堂",toefl
sandy,"a. 沙的, 沙地的, 多沙的",toefl
sane,"a. 神智健全的, 稳健的, 没病的, 合理的\n[医] 精神健全的",toefl
sanitary,a. 卫生的\nn. 公共厕所,toefl
sanitation,"n. (环境)卫生, 环境卫生的提倡/维持, 卫生设备, 下水道设施, 卫生设施\n[医] 环境卫生",toefl
sanity,"n. 神智健全, 头脑清楚, 通情达理\n[医] 精神健全",toefl
sap,"n. 树液, 体液, 活力, 坑道, 消弱, 警棍\nvt. 使排出体液, 使伤元气, 使衰竭, 挖坑道逼近, 逐渐侵蚀\nvi. 挖坑道, 消弱\n[计] 共享汇编程序, 结构分析程序, 符号汇编程序, 服务器广告协议",toefl
sapience,"n. 象有学识, 装聪明, 智慧",toefl
sapphire,"a. 天蓝色的\nn. 蓝宝石, 刚玉宝石, 天蓝色",toefl
sarcasm,"n. 挖苦, 讽刺, 讽刺话, 讽刺性",toefl
sarcastic,"a. 讽刺的, 讥讽的",toefl
sardonic,"a. 嘲笑的, 冷笑的, 讥讽的\n[医] 痉笑的",toefl
satellite,"n. 人造卫星\n[医] 伴行静脉, 陪静脉, 陪病部, 随体, 卫星",toefl
satiate,"vt. 使饱足, 使厌腻, 充分满足\na. 饱足的, 厌腻的",toefl
satire,"n. 讽刺文学, 讽刺",toefl
satiric,"a. 讽刺的, 挖苦的",toefl
satirical,"a. 讽刺的, 讥讽的, 好挖苦的, 写讽刺作品的",toefl
satirist,"n. 讽刺作者, 爱挖苦的人",toefl
satisfaction,"n. 满足, 满意, 快事, 赔偿, 赎罪, 报仇的机会\n[经] 偿还, 赎回",toefl
satisfactory,"a. 满意的, 赎罪的\n[法] 令人满意的, 令当事人满意的, 充分的",toefl
satisfy,"vt. 使满意, 满足, 符合, 使确信, 赔偿\nvi. 令人满意, 替人赎罪",toefl
saturate,"vt. 使渗透, 浸透, 使充满, 使饱和\na. 浸透的, 饱和度高的, 深颜色的\nn. 饱和化合物, 饱和脂肪酸",toefl
saturated,"a. 饱和的, 渗透的\n[医] 饱和的",toefl
saucer,"n. 茶碟, 茶托\n[医] 碟",toefl
save,"n. 救球\nvt. 解救, 挽救, 储蓄, 保存, 节省, 保留\nvi. 挽救, 节省, 救球\nprep. 除...之外\n[计] 保存",toefl
savings,"n. 储蓄, 存款\n[经] 储金, 储蓄",toefl
savor,"n. 滋味, 气味, 食欲\nvi. 有...的滋味\nvt. 加调味品于, 使有风味, 尝到",toefl
scaffolding,"n. 脚手架, 台架, (搭脚手架用的)支杆和木板, (喻)(论点等的)支柱\n[化] 搭脚手架",toefl
scale,"n. 刻度, 衡量, 比例, 比例尺, 数值范围, 等级, 规模, 天平, 秤, 鳞, 积垢\nvt. 依比例决定, 攀登, 测量, 绘制, 刮鳞, 使生垢, 过秤\nvi. 剥落, 生水垢, 重量为, 攀登, 衡量\n[计] 刻度",toefl
scaled,"a. 有鳞(斑)的, 瓦片迭盖的, 栉比鳞次的",toefl
scan,"n. 审视, 浏览, 扫描, 细查\nvt. 细看, 浏览, 扫描, 详细调查, 标出格律\nvi. 押韵, 扫描\n[计] 网络软件目录, 编码与分析系统",toefl
scandal,"n. 丑闻, 中伤, 耻辱, 反感, 流言蜚语\n[法] 丑事, 丑闻, 干丑事的人",toefl
scanty,"a. 缺乏的, 仅有的, 不够的, 狭小的, 吝啬的",toefl
scapegoat,"n. 替罪羔羊, 替人顶罪者, 替身\n[法] 替罪羊, 代人受过者",toefl
scar,"n. 疤痕, 伤痕, 悬崖\nvi. 结疤, 愈合, 痊愈\nvt. 使有伤痕",toefl
scarce,"a. 难得的, 稀罕的, 缺乏的",toefl
scarcely,"adv. 简直不, 一定不, 仅仅",toefl
scare,"n. 惊吓, 恐慌\nvt. 惊吓, 使恐慌\nvi. 受惊",toefl
scarlet,"n. 猩红色, 绯红色, 红衣\na. 绯红色的, 鲜红色的",toefl
scathe,"n. 危害, 损伤, 损害\nvt. 损伤, 伤害, 痛斥",toefl
scatter,"n. 消散, 分散, 散播, 散射, 散布, 酒馆\nvi. 散布, 散播, 消散\nvt. 使消散, 使分散, 撒, 散布, 散播, 散射\n[计] 散点图",toefl
scavenger,"n. (英)清道夫, 清扫工, 拾垃圾的人, 清除剂, 净化剂, 食腐动物, 黄色作家\n[计] 清除器",toefl
scene,"n. 场, 情景, 镜头, 发生地点, 道具, 布景, 景色\n[化] 现场",toefl
scenery,"n. 风景, 景色, 舞台布景",toefl
scenic,"a. 风景好的, 戏剧性的, 舞台的, 布景的\nn. 风光影片, 风景照片",toefl
scent,"n. 气味, 香味, 香水, 踪迹, 痕迹, 线索, 嗅觉\nvt. 闻出, 嗅, 发觉, 使充满气味\nvi. 嗅猎, 发出气味",toefl
schedule,"n. 时间表, 一览表, 计划表, 议事日程\nvt. 预定, 编制目录, 制...表, 安排",toefl
scheme,"n. 方案, 计划, 组合, 系统, 图解, 诡计, 阴谋\nv. 计划, 设计, 图谋, 策划",toefl
schism,"n. 分裂, 分立, 分裂教会罪\n[法] 分裂, 分裂宗教罪, 宗派",toefl
scholar,"n. 学者, 奖学金获得者, 有文化者, 学习者",toefl
scholarly,"a. 学者派头的, 学者风度的, 有学问的, 博学的, 好学的",toefl
scholarship,"n. 学问, 学术成就, 奖学金",toefl
scissors,pl. 剪刀\n[医] 剪,toefl
scoff,"n. 嘲笑, 愚弄, 笑柄, 食品\nv. 嘲笑, 嘲弄, 贪吃, 狼吞虎咽地吃",toefl
scoop,"n. 铲子, 勺子, 穴, 口, 独家新闻\nvt. 汲取, 舀取, 挖空, 抢先报道",toefl
scope,"n. 范围, 机会, 广度, 眼界, 观察仪器, 导弹射程\n[计] 作用域",toefl
scorch,"n. 烧焦, 枯萎\nv. 烧焦, 拷焦, (使)枯萎, 讽刺",toefl
score,"n. 得分, 抓痕, 二十个, 刻痕, 帐目, 乐谱, 起跑线, 终点线, 大量\nvt. 刻划, 划线, 获得, 评价, 把...记下\nvi. 刻痕, 记分, 得分\n[计] 得分",toefl
scornful,a. 轻蔑的,toefl
scotch,"n. 苏格兰人, 苏格兰语, 刻痕\na. 苏格兰人的, 苏格兰语的\nvt. 刻痕于, 伤害, 镇压, 妨碍",toefl
scour,"vt. 擦亮, 洗涤, 清洗, 冲刷成, 急速穿过\nvi. 擦, 洗, 冲刷, 腹泻, 急速穿行\nn. 擦, 洗, 腹泻, 洗涤剂",toefl
scout,"n. 守候, 侦察, 搜索, 侦察员, 侦察机\nvi. 守候, 侦察, 巡视, 嘲笑\nvt. 侦察, 跟踪, 发现, 监视, 嘲弄",toefl
scramble,"n. 攀缘, 爬行, 抢夺, 混乱, 紧急起飞\nvi. 攀缘, 杂乱蔓延, 争夺, 拼凑, 匆忙\nvt. 攀登, 扰乱, 使混杂",toefl
scrap,"n. 碎片, 残余物, 些微, 片断, 铁屑, 吵架\nvt. 扔弃, 敲碎, 拆毁\nvi. 互相殴打\na. 零碎拼凑成的, 废弃的",toefl
scrape,"n. 刮, 擦, 挖, 擦痕, 刮擦声, 困境\nvi. 刮掉, 擦掉, 刮出刺耳声\nvt. 刮, 擦, 擦伤, 挖成, 积蓄",toefl
scraping,"n. 擦去, 抹去, 削去, 刮擦声, 碎屑\na. 刮擦的, 吝啬的",toefl
scratch,"n. 抓痕, 搔, 抓, 擦伤, 刮擦声, 乱写, 零分, 起跑线\nvt. 搔, 抓, 挖出, 擦, 刮, 乱涂, 勾抹掉\nvi. 搔, 抓, 发刮擦声, 勉强糊口\na. 碰巧的, 凑合的, 打草稿用的\n[计] 擦除",toefl
screed,"n. 冗长的文章, (瓦工用的)抹灰靠尺\n[法] 事故陈述书, 呈文, 冗长文章",toefl
screen,"n. 幕, 银幕, 屏风, 掩蔽物, 屏蔽, 筛子\nvt. 掩蔽, 放映, 拍摄, 掩护, 筛, 甄别\nvi. 拍电影\n[计] 筛选; 屏幕",toefl
screw,"n. 螺旋, 螺杆, 螺钉, 螺旋桨, 吝啬鬼\nvt. 调节, 扭紧, 旋, 拧, 加强, 压榨, 勒索\nvi. 转动, 旋, 拧",toefl
screwdriver,n. 螺丝起子\n[机] 活动扳手,toefl
scribble,"n. 潦草的写法, 潦草写成的东西, 拙劣的作品\nv. 潦草地书写, 乱写, 滥写",toefl
scripture,"n. 圣经, 圣经的一节, 圣经的一句, 铭文",toefl
scroll,"n. 卷轴, 画卷, 名册, 条幅, 滚动\nv. (使)成卷形\n[计] 滚动",toefl
scrub,"n. 用力擦洗, 矮树, 矮人, 渺小之物\nvt. 用力擦洗, 擦掉, 摩擦\nvi. 擦洗干净, 进行手臂消毒\na. 次等的, 矮小的, 非正规球队的, 临时凑合的",toefl
scruple,"n. 踌躇, 犹豫, 微量\nvi. 踌躇, 有顾忌",toefl
scrupulous,"a. 小心谨慎的, 细心的",toefl
scrupulously,"adv. 严谨, 一丝不苟, 用心, 准确, 多顾虑, 小心翼翼, 审慎, 诚实, 真心实意",toefl
scrutinize,"vt.vi. 细看, 仔细检查, 审查, 细阅\n[法] 细看, 细阅, 仔细检查",toefl
scrutiny,"n. 细看, 仔细检查, 监视, 选票检查\n[经] 复查, 评核, 仔细检查",toefl
scuba,n. 自携式水中呼吸器,toefl
scud,"vi. 飞奔, 疾行\nn. 飞奔, 飞云, 小阵雨, 皮垢",toefl
scuff,"vi. 拖着脚走, 磨损\nvt. 拳打, 攻击, 用足尖触, 使磨损\nn. 拖着脚走, 磨损, 家用平底拖鞋",toefl
scuffle,"vi. 扭打, 混战, 拖着脚走, 敷衍了事\nn. 扭打, 混战, 拖着脚走",toefl
sculpt,"v. 雕刻, 造型",toefl
sculptor,n. 雕刻家,toefl
sculptural,"a. 雕刻的, 雕刻般的",toefl
sculpture,"n. 雕刻, 雕塑\nvt. 雕刻, 雕塑\nvi. 当雕刻师",toefl
scurry,"vi. 急赶, 急跑, 急转\nn. 急赶, 急跑, 急转, 阵雪, 阵雨",toefl
scuttle,"n. 箩, 筐, 急速逃走, 天窗, 小舱口\nvi. 急速逃走, 急忙撤退\nvt. 凿沉, 毁坏",toefl
seabed,"n. 海底, 海床",toefl
seal,"n. 印章, 封条, 海豹, 海豹皮, 火漆, 封蜡, 玺, 保证, 批准, 象征, 标志\nvt. 封闭, 盖印, 盖章\nvi. 猎海豹",toefl
seam,"n. 缝合线, 衔接口, 接缝, 线缝, 伤疤\nvt. 缝合, 接合, 焊合, 使留下伤痕\nvi. 裂开, 发生裂痕",toefl
seamen,"水兵, 海员, 水手",toefl
seamount,n. 海山,toefl
seaport,"n. 海港, 港口城市",toefl
sear,"a. 枯萎的, 凋谢的\nvt. 烤焦, 使枯萎\nvi. 凋谢, 干枯",toefl
search,"n. 搜寻, 查究\nv. 搜寻, 搜查, 探求, 调查, 搜索\n[计] 搜索, 路径检索程序",toefl
seashore,"n. 海岸, 海滨",toefl
season,"n. 季节, 时节, 当令期, 时期\nvt. 给...调味, 使成熟, 使老练, 缓和\nvi. 变干燥",toefl
seasonal,"a. 季节的, 依照季节的, 周期性的\n[经] 季节性的, 季节的",toefl
seasoning,"n. 调味品, 作料, 佐料, 锻练\n[化] 天然时效",toefl
seaweed,"n. 海草, 海藻\n[医] 海藻",toefl
seclude,"vt. 使隔离, 使孤立, 隔开",toefl
seclusion,"n. 隔离, 隐退",toefl
secondary,"a. 中级的, 中等的, 次要的, 第二的, 从属的, 辅助的\n[化] 仲(指CH-3...CH(CH-3)-型支链烃基或指二元胺及R-2CHOH型的醇); 第二",toefl
secret,"n. 秘密, 机密, 秘诀, 秘方\na. 秘密的, 极机密的, 隐蔽的, 暗中的, 神秘的, 偏僻的",toefl
secrete,"vt. 隐秘, 隐藏, 隐匿, 分泌\n[医] 分泌",toefl
secretin,n. 促胰液素\n[化] 肠促胰液肽; 胰泌素,toefl
secretion,"n. 分泌, 分泌物, 分泌液, 隐蔽\n[医] 分泌; 分泌物",toefl
sect,"n. 宗派, 教派",toefl
section,"n. 区段, 部分, 区域, 节, 截面, 处, 科, 区, 扇区\nvt. 把...分段, 把...切片\nvi. 被切成片\n[计] 扇区",toefl
sectional,"a. 部分的, 部门的, 节的, 截面的\nn. 组合式家具",toefl
sector,"n. 扇形, 部门, 部分, 函数尺, 象限仪, 段, 区段\nvt. 把...分成扇形\n[计] 扇面; 扇区; 段; 区段",toefl
secular,"n. 修道院外的教士\na. 世俗的, 现世的, 长期的",toefl
secure,"a. 无虑的, 安心的, 安全的, 可靠的, 保险的\nvt. 固定, 获得, 保证, 使安全, 掩护, 招致\nvi. 停止操作, 船抛锚",toefl
securely,adv. 安全地；安心地；牢固地；有把握地,toefl
security,"n. 安全, 安全性, 防护物, 保安, 可靠性, 担保人, 抵押品, 保证金\n[计] 安全性, 保密性, 安全检查程序",toefl
sedate,"a. 沉着的, 镇静的, 安静的\nvt. 给...服镇静剂",toefl
sedentary,"a. 久坐的, 坐惯的, 定栖的\n[医] 静坐的; 坐式的",toefl
sediment,"n. 沉淀物, 沉积\n[化] 沉降物; 沉积物",toefl
sedimentary,"a. 沉渣的, 沉淀物的, 由沉淀物所生成的\n[医] 沉淀的, 沉积的, 沉降的",toefl
seduce,"vt. 唆使, 怂恿, 引诱, 诱奸\n[法] 勾引, 诱惑, 诱奸",toefl
seedling,"n. 秧苗, 树苗\n[医] 籽苗, 幼苗, 实生苗",toefl
seemingly,"adv. 看来似乎, 表面上看来",toefl
seep,"vi. 渗出, 渗流, 漏\nn. 小泉, 水陆两用吉普车",toefl
seethe,"vi. 冒泡, 沸腾\nvt. 使煮沸, 使浸透\nn. 翻腾",toefl
segment,"n. 片段, 部分, 分节, 段\nv. 分割, 分裂\n[计] 段",toefl
